"candidate_id","person_concept_id","person_feature","scene_domain_id","scene_domain","stage_id","stage","trigger_id","trigger","need_id","need_content","need_shape_hint","mechanism_hint","topic_question_stub","generation_method","review_status"
"CC2-00312","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-06","备孕/怀孕/生育","SC-S3-05","居住/迁移变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00313","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-07","父母责任变化","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00314","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-07","父母责任变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00315","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-07","父母责任变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00316","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-05","居住/迁移变化","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00317","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-05","居住/迁移变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00318","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-05","居住/迁移变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00319","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-09","中年多重责任","SC-S3-07","父母责任变化","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「中年多重责任」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00320","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-09","中年多重责任","SC-S3-07","父母责任变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「中年多重责任」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00321","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-09","中年多重责任","SC-S3-07","父母责任变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「中年多重责任」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00322","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-09","中年多重责任","SC-S3-05","居住/迁移变化","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「中年多重责任」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00323","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-09","中年多重责任","SC-S3-05","居住/迁移变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「中年多重责任」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00324","PF-A08","家庭经济与支持资源","SC-S2-07","双方父母/原生家庭","SC-S1-09","中年多重责任","SC-S3-05","居住/迁移变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「中年多重责任」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00325","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-03","稳定交往","SC-S3-03","失业/收入下降","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「稳定交往」的「钱/财务」，遇到「失业/收入下降」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00326","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-03","稳定交往","SC-S3-03","失业/收入下降","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「稳定交往」的「钱/财务」，遇到「失业/收入下降」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00327","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-03","稳定交往","SC-S3-03","失业/收入下降","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「稳定交往」的「钱/财务」，遇到「失业/收入下降」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00328","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-03","稳定交往","SC-S3-04","大额财务事件","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「稳定交往」的「钱/财务」，遇到「大额财务事件」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00329","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-03","稳定交往","SC-S3-04","大额财务事件","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「稳定交往」的「钱/财务」，遇到「大额财务事件」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00330","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-03","稳定交往","SC-S3-04","大额财务事件","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「稳定交往」的「钱/财务」，遇到「大额财务事件」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00331","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-05","结婚/建立家庭","SC-S3-03","失业/收入下降","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「结婚/建立家庭」的「钱/财务」，遇到「失业/收入下降」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00332","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-05","结婚/建立家庭","SC-S3-03","失业/收入下降","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「结婚/建立家庭」的「钱/财务」，遇到「失业/收入下降」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00333","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-05","结婚/建立家庭","SC-S3-03","失业/收入下降","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「结婚/建立家庭」的「钱/财务」，遇到「失业/收入下降」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00334","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-05","结婚/建立家庭","SC-S3-04","大额财务事件","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「结婚/建立家庭」的「钱/财务」，遇到「大额财务事件」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00335","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-05","结婚/建立家庭","SC-S3-04","大额财务事件","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「结婚/建立家庭」的「钱/财务」，遇到「大额财务事件」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00336","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-05","结婚/建立家庭","SC-S3-04","大额财务事件","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「结婚/建立家庭」的「钱/财务」，遇到「大额财务事件」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00337","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-06","备孕/怀孕/生育","SC-S3-03","失业/收入下降","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「钱/财务」，遇到「失业/收入下降」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00338","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-06","备孕/怀孕/生育","SC-S3-03","失业/收入下降","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「钱/财务」，遇到「失业/收入下降」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00339","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-06","备孕/怀孕/生育","SC-S3-03","失业/收入下降","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「钱/财务」，遇到「失业/收入下降」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00340","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-06","备孕/怀孕/生育","SC-S3-04","大额财务事件","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「钱/财务」，遇到「大额财务事件」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00341","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-06","备孕/怀孕/生育","SC-S3-04","大额财务事件","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「钱/财务」，遇到「大额财务事件」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00342","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-06","备孕/怀孕/生育","SC-S3-04","大额财务事件","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「钱/财务」，遇到「大额财务事件」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00343","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-07","婴幼儿照护","SC-S3-03","失业/收入下降","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「婴幼儿照护」的「钱/财务」，遇到「失业/收入下降」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00344","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-07","婴幼儿照护","SC-S3-03","失业/收入下降","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「婴幼儿照护」的「钱/财务」，遇到「失业/收入下降」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00345","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-07","婴幼儿照护","SC-S3-03","失业/收入下降","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「婴幼儿照护」的「钱/财务」，遇到「失业/收入下降」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00346","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-07","婴幼儿照护","SC-S3-04","大额财务事件","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「婴幼儿照护」的「钱/财务」，遇到「大额财务事件」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00347","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-07","婴幼儿照护","SC-S3-04","大额财务事件","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「婴幼儿照护」的「钱/财务」，遇到「大额财务事件」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00348","PF-A08","家庭经济与支持资源","SC-S2-03","钱/财务","SC-S1-07","婴幼儿照护","SC-S3-04","大额财务事件","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「婴幼儿照护」的「钱/财务」，遇到「大额财务事件」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00349","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00350","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00351","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00352","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00353","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00354","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00355","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00356","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00357","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00358","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00359","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00360","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00361","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00362","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00363","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00364","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00365","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00366","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00367","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-06","生育/育儿转折","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00368","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00369","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00370","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-01","工作时间突变","NF-N1-06","经济/物质安全","Threshold + diminishing return","N3-03/N3-06","当「家庭经济与支持资源」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「经济/物质安全」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00371","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭经济与支持资源」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00372","PF-A08","家庭经济与支持资源","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭经济与支持资源」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00373","PF-B01","城市/地域与迁移约束","SC-S2-04","房/居住/地点","SC-S1-03","稳定交往","SC-S3-04","大额财务事件","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「城市/地域与迁移约束」进入「稳定交往」的「房/居住/地点」，遇到「大额财务事件」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00374","PF-B01","城市/地域与迁移约束","SC-S2-04","房/居住/地点","SC-S1-03","稳定交往","SC-S3-04","大额财务事件","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「城市/地域与迁移约束」进入「稳定交往」的「房/居住/地点」，遇到「大额财务事件」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00375","PF-B01","城市/地域与迁移约束","SC-S2-04","房/居住/地点","SC-S1-03","稳定交往","SC-S3-04","大额财务事件","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「城市/地域与迁移约束」进入「稳定交往」的「房/居住/地点」，遇到「大额财务事件」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00376","PF-B01","城市/地域与迁移约束","SC-S2-04","房/居住/地点","SC-S1-03","稳定交往","SC-S3-05","居住/迁移变化","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「城市/地域与迁移约束」进入「稳定交往」的「房/居住/地点」，遇到「居住/迁移变化」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00377","PF-B01","城市/地域与迁移约束","SC-S2-04","房/居住/地点","SC-S1-03","稳定交往","SC-S3-05","居住/迁移变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「城市/地域与迁移约束」进入「稳定交往」的「房/居住/地点」，遇到「居住/迁移变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-00378","PF-B01","城市/地域与迁移约束","SC-S2-04","房/居住/地点","SC-S1-03","稳定交往","SC-S3-05","居住/迁移变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「城市/地域与迁移约束」进入「稳定交往」的「房/居住/地点」，遇到「居住/迁移变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
